Date,Close_AMZN,Close_GOOGL,Close_META,Close_MSFT,Close_NVDA,Close_SPY,Close_TSLA,High_AMZN,High_GOOGL,High_META,High_MSFT,High_NVDA,High_SPY,High_TSLA,Low_AMZN,Low_GOOGL,Low_META,Low_MSFT,Low_NVDA,Low_SPY,Low_TSLA,Open_AMZN,Open_GOOGL,Open_META,Open_MSFT,Open_NVDA,Open_SPY,Open_TSLA,Volume_AMZN,Volume_GOOGL,Volume_META,Volume_MSFT,Volume_NVDA,Volume_SPY,Volume_TSLA
2015-04-21,19.55900001525879,26.923479080200195,82.9688949584961,36.442935943603516,0.5313302874565125,174.35317993164062,13.96066665649414,19.729999542236328,27.163991565110013,83.8321158520793,36.87881716892689,0.5385559868103036,175.401290821746,14.050000190734863,19.34000015258789,26.888270504070405,82.88951606230806,36.348922218130234,0.5286808241627947,174.05371786406258,13.620667457580566,19.565500259399414,27.09159000513712,83.34593336040695,36.75061604141058,0.5385559868103036,175.24323963429708,13.720000267028809,92870000,29128000,27171900,26013800,230456000,72559800,51487500
2015-04-22,19.489999771118164,27.23391342163086,83.97103881835938,36.7420654296875,0.5373520255088806,175.2099609375,14.629332542419434,19.714000701904297,27.324167085273025,84.08018292590573,36.86171805899074,0.5380746016582354,175.39296622825637,14.791999816894531,19.399999618530273,26.844135259292774,82.99867367656935,36.36601058297489,0.5262726011184956,173.77087272447622,14.112667083740234,19.595500946044922,26.930421999173515,83.66345500799572,36.46856951376486,0.5344617783362529,174.69421298498898,14.166666984558105,69494000,31806000,45548000,25064300,207420000,78264600,117945000
2015-04-23,19.499500274658203,27.644515991210938,81.76834106445312,37.04118728637695,0.5351840853691101,175.65089416503906,14.573332786560059,19.5939998626709,27.828496482594353,84.92357361075742,37.27194726533912,0.5402421164138929,176.2997267121836,14.76533317565918,19.3075008392334,27.278541307653953,81.76834106445312,36.57966732845261,0.5214552588113799,174.6942729634928,14.476667404174805,19.510499954223633,27.294906521429535,83.44517720139007,36.65658732144,0.5274767051992937,174.81072976188184,14.5513334274292,159600000,78184000,73728100,46309500,259380000,102585900,66168000
2015-04-24,22.2549991607666,28.447877883911133,80.89517211914062,40.91281509399414,0.5306079983711243,176.0583953857422,14.562000274658203,22.63249969482422,28.995353028947168,82.29419690318025,41.1435750490862,0.5351842369029197,176.3245894686071,14.720000267028809,21.950000762939453,28.184553248660876,80.84556598204016,39.01546089705123,0.524586550278278,175.60920873694826,14.534000396728516,21.950000762939453,28.76475882163892,82.1255148410698,39.02400611303756,0.534943397355137,176.066721883852,14.699999809265137,343538000,92168000,29660400,130933700,240960000,61327400,36417000
2015-04-27,21.92799949645996,28.0739688873291,81.2722396850586,41.049556732177734,0.5347023606300354,175.326416015625,15.436667442321777,22.34950065612793,28.54011550691454,82.28429447625616,41.13502518382313,0.5440957886270498,176.74885121588545,15.916666984558105,21.870500564575195,27.884534573920153,80.99441344964058,40.35728020543437,0.5277174994970173,175.13508422713673,14.800000190734863,22.19300079345703,28.403743761447362,81.23255022285602,40.36582542045488,0.5322937937660392,176.62408065194492,14.837332725524902,108618000,48062000,25446000,59248200,248456000,79358100,175089000
2015-04-28,21.465499877929688,27.9871883392334,80.05179595947266,42.01533126831055,0.5373520255088806,175.8837432861328,15.36533260345459,21.950000762939453,28.158770562038914,81.26229779909362,42.0580638662516,0.5392789143820905,175.9336515110271,15.699999809265137,21.402000427246094,27.818086153186698,79.60530285403377,40.76752115081768,0.5286811691414145,174.12856545128815,15.20199966430664,21.925500869750977,27.984708302474584,81.19284314780336,40.83589265546571,0.5337392021868981,175.3014595076419,15.649999618530273,82810000,37178000,23775300,60730800,234484000,86863500,91281000
2015-04-29,21.4685001373291,27.839406967163086,79.84343719482422,41.929874420166016,0.5332571268081665,175.16006469726562,15.49666690826416,21.711999893188477,28.060082925372953,80.75627197682046,42.14354071269793,0.5387968354837123,175.7589761437368,15.664667129516602,21.30150032043457,27.720887326741288,78.90082964320636,41.45126075119054,0.5310893997373648,174.35318113994506,15.175333023071289,21.337499618530273,27.7957670261414,79.38701980382609,41.639288131911066,0.533497966230004,174.9936870085861,15.33666706085205,72434000,33622000,26430300,47804600,195156000,125684900,59041500
2015-04-30,21.089000701904297,27.213581085205078,78.15665435791016,41.57090759277344,0.5347023606300354,173.40487670898438,15.069999694824219,21.587499618530273,27.825523999179275,80.32960435347213,42.34010744341384,0.5373517669530021,174.97704931085852,15.526000022888184,20.961999893188477,27.111922280020128,77.71016130922759,41.53672020823643,0.5294034905593382,172.70612345816878,15.011333465576172,21.355499267578125,27.69906861016574,79.38700455292523,41.62218866957894,0.5306078027037182,174.58608461209516,15.359333038330078,72958000,47240000,28999000,64725500,218844000,161304900,58678500
2015-05-01,21.14349937438965,27.332101821899414,78.37494659423828,41.58800506591797,0.5479496121406555,175.2848358154297,15.0686674118042,21.281999588012695,27.335077487539767,79.13895527082468,41.776032437677124,0.5496356035261943,175.32643023772877,15.451333045959473,20.799999237060547,26.969596510182956,77.50180139098535,41.36579356680248,0.5366292940273917,174.08698753309534,14.694000244140625,21.19099998474121,27.299867020556977,78.62299998300216,41.519633550916566,0.5390378613531293,174.18680399234466,15.329333305358887,71316000,36572000,24136400,38937300,256968000,103399700,79225500
2015-05-04,21.152000427246094,27.415414810180664,78.19635009765625,41.22903823852539,0.5445775389671326,175.78392028808594,15.36733341217041,21.488500595092773,27.606336028079372,79.06950289597847,41.767474804603076,0.5510807220351117,176.36620404488573,15.648667335510254,21.121000289916992,27.145147547560196,78.0177513498166,41.177757168299316,0.5428915476836913,175.60091500840113,15.140666961669922,21.239999771118164,27.3236723647565,78.71230540029919,41.34014233358319,0.547467842552901,175.7090452606993,15.211999893188477,45408000,35260000,14692000,34039500,200720000,70927200,66519000
2015-05-05,21.059499740600586,26.929428100585938,76.95608520507812,40.68206787109375,0.5306079983711243,173.7708740234375,15.529999732971191,21.375499725341797,27.404006069251963,78.18643553244382,41.160681623329836,0.5433734132001646,175.90038899608155,15.966667175292969,21.051000595092773,26.896202043307127,76.61873621111563,40.43421740645973,0.5281994306189428,173.62946315094771,15.275333404541016,21.142499923706055,27.28250887301028,77.93838212982818,40.8700952845239,0.5426508371320317,175.5426922186258,15.850666999816895,57128000,28528000,22311300,50369200,292928000,113326200,86953500
2015-05-06,20.954999923706055,26.534690856933594,77.49187469482422,39.55390548706055,0.5322939157485962,173.05548095703125,15.362000465393066,21.13599967956543,26.97356463930399,78.19634538832399,40.8273581041769,0.5385562025150292,174.62765344280064,15.631333351135254,20.727500915527344,26.393854667726384,76.45005503682671,39.331693963552055,0.5253090530148995,171.99072989221568,15.213333129882812,21.071500778198242,26.90959255894804,77.36288966192598,40.656424407476244,0.5334981707441843,174.31987760631245,15.606666564941406,51050000,39034000,28663000,52433000,316484000,135060200,79063500
2015-05-07,21.3439998626709,26.879837036132812,77.81932067871094,39.91286087036133,0.5416873693466187,173.74586486816406,15.786666870117188,21.424999237060547,27.036542806689447,78.3253517845597,40.246179738118535,0.5433733608682907,174.17011004406888,15.831999778747559,21.142499923706055,26.453859077711392,76.95609203579127,39.45134093333351,0.528440219273051,172.62289205079256,14.683333396911621,21.207500457763672,26.575354383175068,77.39266848554233,39.54535461609347,0.530126210794723,172.9556219167921,14.733332633972168,55322000,31844000,19749400,32971700,534564000,88244900,141838500
2015-05-08,21.684499740600586,27.22250747680664,77.89868927001953,40.81026077270508,0.5017049312591553,176.03350830078125,15.77400016784668,21.760000228881836,27.413428682728835,78.6130842495059,41.00683336529706,0.5260314962178795,176.23315393894381,15.894000053405762,21.508499145507812,27.176885017324594,77.42242342703236,40.613688180113094,0.49351581559670893,175.33476760646826,15.579999923706055,21.537500381469727,27.218540553162164,78.4840916409944,40.63932709123284,0.506040385968518,175.41795646224531,15.732666969299316,58176000,28226000,19943600,35364900,1146552000,155877300,70023000
2015-05-11,21.642499923706055,27.065303802490234,77.402587890625,40.48548126220703,0.49688783288002014,175.19332885742188,15.965999603271484,21.950000762939453,27.441694263927836,78.4146424688984,40.9470011575018,0.5019458637329687,176.25808003936282,16.191999435424805,21.568500518798828,27.056378697965574,77.32320898292022,40.48548126220703,0.49086644414524616,175.11846651482492,15.687333106994629,21.625499725341797,27.199693024731946,77.86892951090395,40.63932122730529,0.4947201053716136,175.99189859029525,15.752667427062988,47874000,21858000,18874100,24609400,544144000,75708100,85084500
2015-05-12,21.551000595092773,26.715696334838867,76.85686492919922,40.4683952331543,0.5017049312591553,174.6692657470703,16.31599998474121,21.662500381469727,26.925462790901502,77.28351708211713,40.75043630933479,0.5057994890903784,175.20996783389103,16.42333221435547,21.335500717163086,26.530724570125198,76.1920836306959,39.673556349740664,0.49303407926519227,173.53796603824514,15.879332542419434,21.554000854492188,26.91802268095449,77.26367614081379,40.0410626403637,0.4932749761433318,174.36148987906336,16.007333755493164,38956000,35282000,21285300,29928300,388800000,119727600,95451000
2015-05-13,21.3435001373291,26.753385543823242,77.82923889160156,40.70769500732422,0.5045952200889587,174.7025604248047,16.211999893188477,21.67650032043457,26.96910144425895,77.91853448394032,41.297412685712956,0.5091715141219199,175.70076314404608,16.553333282470703,21.290000915527344,26.728093331209017,77.0453892222305,40.65641393343849,0.4997780866094505,174.46964688007623,16.149999618530273,21.499000549316406,26.801983669631728,77.11484387293481,41.186305322438,0.5053177958533611,175.07688485791567,16.507333755493164,39926000,24238000,21512300,34184600,308524000,94667900,81603000
2015-05-14,21.61400032043457,27.234901428222656,80.73641967773438,41.6392936706543,0.512784481048584,176.5242919921875,16.273332595825195,21.649999618530273,27.259202380323543,81.21267794483565,41.72475889491985,0.5154339454115702,176.61579465109463,16.326000213623047,21.350500106811523,26.90264842937545,78.0574385378322,41.049572538238266,0.5048362028091796,175.4429003940587,16.083332061767578,21.47249984741211,26.975545610537495,78.32534043681675,41.049572538238266,0.5060405152332237,175.7174083707801,16.321332931518555,37770000,31736000,49438000,32980900,293052000,95934000,43438500
2015-05-15,21.299999237060547,27.100513458251953,79.79380798339844,41.280311584472656,0.513025164604187,176.7155303955078,16.589332580566406,21.520000457763672,27.304330467605634,80.88524132118162,41.80165766438542,0.5173605611930019,176.85694122325302,16.626667022705078,21.21500015258789,26.90264967167524,79.55567886260661,41.06664537206826,0.50989402251375,176.23306320464312,16.166667938232422,21.399999618530273,27.2939165841016,80.77610480039274,41.76747028793167,0.5149519947714929,176.7155303955078,16.261999130249023,84806000,33440000,27069900,28642700,215824000,76510100,67914000
2015-05-18,21.261999130249023,27.10944175720215,80.250244140625,41.032466888427734,0.5123027563095093,177.26463317871094,16.583332061767578,21.363500595092773,27.192257200243283,80.74635100799532,41.21194902356455,0.5154338994229208,177.51417435447638,16.65999984741211,21.072999954223633,26.890252672404074,79.60531126903564,40.69060283066238,0.5094124526895072,176.48270364708046,16.399999618530273,21.299999237060547,26.968109933796644,79.70453112851169,41.006827980674636,0.5118210198979183,176.5492521915636,16.46666717529297,47804000,26706000,21613700,24136500,324972000,74549700,50298000
2015-05-19,21.085500717163086,27.238872528076172,80.00218963623047,40.92924880981445,0.5091086626052856,177.20635986328125,16.47599983215332,21.41200065612793,27.443183282389327,81.05394132857263,41.127098917592086,0.514674014174414,177.65555926753893,16.733333587646484,21.0314998626709,27.131758023465434,79.92281829170592,40.585159668432425,0.5081407302267305,176.9235381304282,16.40999984741211,21.243499755859375,27.17539607500563,80.61736486873288,40.91204402459763,0.5129801613572273,177.3810513411224,16.562000274658203,49284000,47126000,17955400,28574800,253808000,72114600,55113000
2015-05-20,21.19300079345703,27.3990478515625,79.92280578613281,40.92924880981445,0.5091086626052856,177.08160400390625,16.290000915527344,21.354999542236328,27.575588249729005,80.46851870555453,41.230324347415795,0.5153999346130456,177.830252816043,16.516000747680664,20.917999267578125,27.031584355924284,78.84128906257082,40.662579561169515,0.508624696416008,176.7655016333957,16.091333389282227,21.030000686645508,27.32019933259099,79.84342688403879,40.765804990993225,0.5093506168546396,177.30619103184608,16.475332260131836,43924000,30840000,23056900,25047900,196824000,76857500,56334000
2015-05-21,21.581499099731445,27.612285614013672,79.85334777832031,40.79161834716797,0.5054789781570435,177.59730529785156,16.374666213989258,21.844999313354492,27.651958633866258,80.28991658148503,40.94645816232243,0.5115282949310622,177.80526467173664,16.441333770751953,21.399999618530273,27.239863936616246,79.45646085454368,40.43892838631123,0.5049950120465203,176.77378160784684,16.157333374023438,21.399999618530273,27.284495138093554,79.56560494783196,40.671188109042916,0.5093505339695482,176.9401592612212,16.20199966430664,82428000,34170000,13402700,22410700,239692000,64764600,29559000
2015-05-22,21.381500244140625,27.498722076416016,79.91289520263672,40.344303131103516,0.5047531127929688,177.17315673828125,16.51533317565918,21.621999740600586,27.68319819974523,80.67689644853048,40.73139935066199,0.5086246690270001,177.6306574234527,16.573333740234375,21.38050079345703,27.454090878301756,79.62515231080944,40.27548398359597,0.5035432839207776,177.10660818394894,16.333999633789062,21.577499389648438,27.495746410979923,79.72437217040746,40.688389024208554,0.5066889197552678,177.2147384785049,16.358667373657227,40412000,24266000,19567900,25720600,212592000,57433500,33346500
2015-05-26,21.273500442504883,27.135231018066406,78.7123031616211,40.07763671875,0.5016074180603027,175.26821899414062,16.497333526611328,21.350000381469727,27.439713706801083,79.9724110461031,40.327101224063256,0.5057209280476553,177.10658608628512,16.799999237060547,21.100000381469727,26.925960177331834,78.46424977278704,39.73354751959532,0.497735862280865,174.8523001010872,16.433332443237305,21.309999465942383,27.402520721493218,79.80373655849323,40.284090894538366,0.5023333383746074,176.68234069195475,16.511999130249023,44884000,37474000,16321300,29581900,259732000,124308600,52480500
2015-05-27,21.570999145507812,27.485336303710938,79.92280578613281,40.95505905151367,0.5284665822982788,176.93190002441406,16.495332717895508,21.592500686645508,27.53691009769003,80.0319498840149,41.092694067581526,0.5308862987571665,177.164813596282,16.633333206176758,21.250499725341797,27.104980755436255,78.81152386678275,40.103440133577976,0.5033014849733737,175.31813263873076,16.3700008392334,21.372499465942383,27.20911960143813,78.98019835624099,40.2754847240322,0.504995280725536,175.7257377359185,16.567333221435547,44622000,34844000,14160900,27335600,432332000,93214000,51123000
2015-05-28,21.328500747680664,27.481863021850586,79.52592468261719,40.817420959472656,0.5357255935668945,176.7322540283203,16.76333236694336,21.5674991607666,27.560215911054758,80.43875941373153,41.30774587235617,0.5374193888824027,176.84038430473933,16.786666870117188,21.273500442504883,27.31424962232268,79.37709112276414,40.76580660178272,0.52749857126569,176.04182717237333,16.336666107177734,21.48550033569336,27.46252403282781,79.62514453252278,40.86043128347557,0.5284664460616123,176.62411105906452,16.468666076660156,38248000,23544000,11982000,19283700,327656000,74974600,54709500
2015-05-29,21.46150016784668,27.042495727539062,78.57340240478516,40.309879302978516,0.5354835391044617,175.63418579101562,16.719999313354492,21.625,27.46996248968932,79.4465477031336,40.92063425448391,0.5391130833327464,176.70725068227623,16.857999801635742,21.361499786376953,27.028610548955445,78.26581102162542,40.07761968448849,0.5347576187206916,175.36800436620842,16.6286678314209,21.361499786376953,27.433265135555313,79.3274793383631,40.80020407040976,0.5357254933355299,176.66566895762463,16.733333587646484,60322000,43446000,16134600,36519600,335168000,124919600,56839500
2015-06-01,21.54599952697754,27.23539924621582,79.66484069824219,40.628170013427734,0.5415330529212952,175.99188232421875,16.6299991607666,21.658000946044922,27.302840726272397,79.75413629968358,41.09268937010975,0.546856452337661,176.63238811990755,16.773332595825195,21.309999465942383,26.95620691732995,78.04753505555409,40.103435549191815,0.5354837904709904,175.20162647150613,16.49799919128418,21.520000457763672,27.21159581451539,78.68255123243715,40.4819342612189,0.5388713820584085,176.29965816611687,16.76066780090332,45066000,33210000,18119000,28837300,372660000,93338800,37576500
2015-06-02,21.54949951171875,27.470458984375,79.81367492675781,40.36150360107422,0.5308863520622253,175.81719970703125,16.55666732788086,21.661500930786133,27.710475843210236,80.71658548537754,40.73139830574414,0.5410491852862165,176.50762645412786,16.626667022705078,21.3125,27.103491106611553,78.94052199887324,40.10343836749642,0.5304023856456175,174.91049974835676,16.420000076293945,21.50349998474121,27.14713105141262,79.13896928702428,40.37010763503072,0.5381455021677628,175.5343779627752,16.594667434692383,33378000,31842000,18923300,21498300,224304000,91531000,32022000
2015-06-03,21.829500198364258,27.536909103393555,81.79808807373047,40.30128860473633,0.5250786542892456,176.28302001953125,16.599332809448242,21.91950035095215,27.670802711295863,81.88738366027928,41.06688683666133,0.5364513085886189,176.9068982101551,16.71466636657715,21.637500762939453,27.381196469035018,80.61735151832721,40.27548306574787,0.5241107221735318,175.7922388891874,16.46733283996582,21.719999313354492,27.527486477177284,80.71657136004434,40.74860320890872,0.5323377990137745,176.34956854967123,16.546667098999023,54558000,26710000,31775000,28002200,250788000,87820900,26722500
2015-06-04,21.538999557495117,27.358383178710938,81.41112518310547,39.879791259765625,0.5345156788825989,174.7940673828125,16.39466667175293,21.83799934387207,27.570134041026023,82.30411132625652,40.56796645739111,0.5362094739268162,176.23314311090797,16.6200008392334,21.46299934387207,27.230936536477614,80.87532895522165,39.742156220240524,0.5219331354791937,174.47796498168626,16.380666732788086,21.719999313354492,27.382682240911098,81.5004207694251,40.24968604376648,0.5219331354791937,175.5759968848596,16.5,50216000,26866000,20863900,27745500,323712000,151882800,36804000
2015-06-05,21.34749984741211,27.25126838684082,81.50042724609375,39.69053649902344,0.5386291146278381,174.49456787109375,16.609333038330078,21.540000915527344,27.439711442929994,81.8179353059986,40.01742090438126,0.5410488297395842,175.16835426135324,16.64666748046875,21.325000762939453,27.144649513335406,80.87533538221554,39.43247124488947,0.5272564016811281,173.83740909313252,16.3786678314209,21.482999801635742,27.3737568462272,81.23253289585716,39.83677555463526,0.5328217522072002,174.64429253878083,16.399999618530273,38158000,24396000,16143100,25438100,313320000,121704700,45330000
2015-06-08,21.174999237060547,26.951248168945312,80.0418701171875,39.337833404541016,0.5262886881828308,173.42153930664062,17.086000442504883,21.34000015258789,27.268129122621044,81.36151603553688,39.93998765057662,0.5405650290168833,174.53621159437725,17.25,21.071500778198242,26.924964699478593,79.50607385928649,39.28621905837454,0.5202394273980854,173.3466769516483,16.687332153320312,21.2810001373291,27.25523520237596,81.18291728290322,39.828158207954246,0.5369354840841514,174.3864741915552,16.72333335876465,43450000,27336000,16915500,22121600,342812000,89063300,75255000
2015-06-09,21.27400016784668,26.885791778564453,80.0418701171875,39.2690315246582,0.5289503335952759,173.39654541015625,17.066667556762695,21.374500274658203,27.01869413385317,80.55782543367992,39.518492749497376,0.5328218322028735,173.93724746657017,17.182666778564453,20.957000732421875,26.721647769335185,78.70238325742953,39.1055876777371,0.5258046977086772,172.76435340274276,16.94266700744629,21.148000717163086,26.94827508644555,79.9724154672738,39.36365293740254,0.5267725723605766,173.39654541015625,17.02666664123535,45774000,30016000,16497500,24406100,256888000,105034700,39166500
2015-06-10,21.53849983215332,27.40350914001465,81.52027893066406,40.0948371887207,0.5195134282112122,175.47616577148438,16.713333129882812,21.610000610351562,27.511616789886563,81.95684779878088,40.28408655602178,0.5260466542533614,175.85881671031495,16.933332443237305,21.283000946044922,27.032080629583827,80.18078441738123,39.30343342848868,0.5166097465522268,174.10363860063796,16.566667556762695,21.322999954223633,27.061337872408057,80.20063293001674,39.38945735975164,0.5226590641115904,174.16186064118648,16.793333053588867,43446000,30316000,21531200,28417400,529460000,134551300,51817500
2015-06-11,21.648500442504883,27.27655792236328,81.19284057617188,39.948585510253906,0.5250786542892456,176.0417938232422,16.76066780090332,21.944499969482422,27.514094708012614,82.25450882369043,40.36149040527865,0.528708197806233,176.424432007937,16.95800018310547,21.57349967956543,27.233413613187267,80.72649897371241,39.681919611380906,0.5195133042313846,175.68409705806988,16.69533348083496,21.614500045776367,27.49723386582882,81.66909886422354,40.1378348176939,0.5195133042313846,175.9170105686235,16.884000778198242,58450000,25872000,18656800,27347800,283052000,73876400,30661500
2015-06-12,21.496000289916992,27.14911460876465,80.89517211914062,39.54429626464844,0.5108026266098022,174.69422912597656,16.71266746520996,21.618000030517578,27.217547352001468,81.45080930259466,39.974406066851785,0.5248369584519454,175.9170315486328,16.8973331451416,21.413000106811523,27.05786779825938,80.56773982032426,39.48408115485816,0.509592739581889,174.41972116447866,16.680667877197266,21.5625,27.13324502250304,80.7364218824347,39.75935116575011,0.5216913214080775,175.21829093363948,16.680667877197266,41088000,25468000,11417900,23931000,323728000,135382400,21334500
2015-06-15,21.183500289916992,26.927446365356445,80.08157348632812,39.12278366088867,0.5098344683647156,173.94557189941406,16.691999435424805,21.40250015258789,26.979515786750213,80.29986172970153,39.2690226867223,0.5122541833856874,174.2283936547843,16.75200080871582,21.131999969482422,26.73950081933234,79.44655727105479,38.727083466359915,0.5042691180474247,172.8475401063269,16.400667190551758,21.382999420166016,26.914056815324653,79.922823217505,39.096978125173294,0.5081406159285342,173.55460718758775,16.64666748046875,41020000,27150000,18805100,33254500,306548000,124384200,32793000
2015-06-16,21.363000869750977,27.02017593383789,80.4288330078125,39.423858642578125,0.5161260366439819,174.89382934570312,16.874666213989258,21.398500442504883,27.1104295837852,80.8753336754363,39.77654848290235,0.5168519574191599,174.9770181704441,16.895999908447266,21.133499145507812,26.856529476156233,79.82358209858116,38.9679401064443,0.5037854988471488,173.62111902272818,16.606666564941406,21.207500457763672,27.000836946971166,80.19070386040661,39.010950422293256,0.5088668865827983,173.79579778471862,16.67533302307129,45928000,32526000,13693700,27070300,256892000,85308200,29770500
2015-06-17,21.390499114990234,27.105968475341797,81.15315246582031,39.54429626464844,0.5221752524375916,175.1766815185547,17.360666275024414,21.5674991607666,27.193246464639486,81.57980462299929,39.63031691249816,0.5250789349557081,175.78393212058168,17.624000549316406,21.237499237060547,26.8684316766305,80.70665179715073,39.01956178092397,0.5146741495199035,174.15352479896114,16.801332473754883,21.417999267578125,27.047452099267378,81.12338726857351,39.337842115740784,0.5158839787753955,175.1766815185547,16.81133270263672,43718000,24440000,18350300,28704100,233544000,126708600,82693500
2015-06-18,21.969499588012695,27.58104133605957,82.26443481445312,40.1894645690918,0.5308863520622253,176.9984130859375,17.459333419799805,21.986499786376953,27.634102008760912,82.54225341667473,40.25828043724228,0.5342739439066901,177.4642401362793,17.56399917602539,21.470500946044922,27.17539363774448,80.93486462812088,39.71634111909245,0.5250790435159147,175.2099672263391,17.334667205810547,21.514999389648438,27.17539363774448,81.00431927867628,39.759354728348875,0.5265308850751416,175.77561073237266,17.46666717529297,67568000,41192000,26782600,32658300,299404000,165867900,41740500
2015-06-19,21.746000289916992,27.647493362426758,81.86754608154297,39.656124114990234,0.529192328453064,176.21270751953125,17.500667572021484,22.249500274658203,27.666834242783356,82.33388768374975,40.28408734026386,0.5352415887596638,176.83126628353637,17.586666107177734,21.66200065612793,27.386650642382726,81.4805833839648,39.56150271097508,0.5243528971315553,175.8365622629324,17.34000015258789,22.01300048828125,27.597903980808226,82.18505413006838,40.2496777670888,0.5308861236465348,176.7560397831322,17.49333381652832,89902000,59290000,23353200,63837000,355656000,130478700,36945000
2015-06-22,21.81450080871582,27.754606246948242,84.0801773071289,39.7679443359375,0.5270146131515503,177.1154327392578,17.319332122802734,21.961999893188477,28.048676900115016,84.30838976310868,40.18945330558351,0.5330639316778832,177.7005488974588,17.626667022705078,21.708999633789062,27.716422009150264,82.6613115738335,39.7077292376276,0.519029545003514,176.90646177171635,17.04599952697754,21.850000381469727,27.74121859022809,82.76053898860057,39.8539682488636,0.530160249554751,177.13215398794233,17.476667404174805,36472000,34752000,29383100,20318100,514236000,70696000,68416500
2015-06-23,22.29949951171875,27.938587188720703,87.19573211669922,39.4926643371582,0.5134643316268921,177.2407989501953,17.844667434692383,22.351999282836914,28.013468778679943,87.28503528085619,39.81094453037532,0.5320961431156064,177.57516012975066,17.866666793823242,21.684499740600586,27.62914446634922,84.10003039905824,39.243199975309906,0.5093508193000793,176.84794529040192,17.238000869750977,21.779499053955078,27.760062395682265,84.29847009942367,39.68191361600531,0.5279826307887935,177.32439243372787,17.35466766357422,64900000,31396000,50667900,25896500,414064000,68476800,58062000
2015-06-24,22.04199981689453,27.699562072753906,88.16809844970703,39.26041793823242,0.5083827376365662,175.95358276367188,17.67799949645996,22.32349967956543,27.901394672044887,88.55506113646896,39.78515236472786,0.5153999300204288,177.34950751918115,17.823333740234375,22.011499404907227,27.612284082318848,86.76907368219172,39.18299805102036,0.5059630220928792,175.92850726392928,17.58133316040039,22.24850082397461,27.893460825199956,86.97744519351473,39.28622347347744,0.5127382025389748,176.97336226846414,17.798667907714844,52416000,28924000,41370200,34890900,253368000,92307300,36184500
2015-06-25,22.0049991607666,27.66881561279297,87.29496765136719,39.2690315246582,0.5122543573379517,175.41856384277344,17.91933250427246,22.173500061035156,27.926188919344042,88.70390933690206,39.6217214785458,0.5153999937024716,176.5804417421602,18.0939998626709,21.819499969482422,27.64451655196632,87.15605076421119,39.13999725408657,0.5083828004515751,175.34333736656086,17.683332443237305,21.903499603271484,27.78535273565518,88.56500001973609,39.59591265554479,0.5083828004515751,176.45506428180593,17.76333236694336,44750000,26684000,27302000,20616000,350460000,97107400,42738000
2015-06-26,21.905000686645508,27.426321029663086,87.32471466064453,38.93353271484375,0.5018498301506042,175.38516235351562,17.805999755859375,22.17449951171875,27.77047670128077,87.65213937147496,39.810956989351595,0.5086250733689193,176.02042951258704,17.94066619873047,21.753000259399414,27.3663177660201,86.15390239558575,38.735682625711135,0.49967212491133556,174.83347592995116,17.733333587646484,22.08799934387207,27.75609589450206,87.43385875425082,39.2690210727402,0.5081411068209637,175.77801604409242,17.926000595092773,52490000,43676000,38214600,49835300,421296000,104174800,57576000
2015-06-29,21.493000030517578,26.840662002563477,85.13192749023438,38.16793441772461,0.4868473410606384,171.70724487304688,17.468000411987305,21.850000381469727,27.319206906545624,86.8186875343345,38.90772363758672,0.5011236826874577,175.39349541072858,17.729999542236328,21.450000762939453,26.790575100916495,85.06247284300646,38.15933366744845,0.48612142049566626,171.63201839380625,17.3799991607666,21.749000549316406,27.113407381290678,85.93561806101295,38.744283130526554,0.49604223873265263,173.90562329995635,17.463333129882812,55064000,37756000,35957900,34081700,391724000,202621300,52183500
2015-06-30,21.704500198364258,26.78066062927246,85.10215759277344,37.978694915771484,0.4866052567958832,172.06674194335938,17.884000778198242,21.778499603271484,27.071258129999237,86.02491654846933,38.46901980283005,0.491928654251389,173.2954925539955,18.06133270263672,21.523000717163086,26.755864045325954,84.90371789971609,37.79804631411001,0.4832176664562755,171.59028189840387,17.600000381469727,21.709999084472656,27.031089480051104,85.92569670194067,38.4604157695962,0.4897508928799678,173.24532879564853,17.65333366394043,51938000,34510000,23016500,35945400,315916000,182925100,46303500
2015-07-01,21.86949920654297,26.94232177734375,86.23329162597656,38.236759185791016,0.49362248182296753,173.44589233398438,17.94333267211914,22.0,27.066792746207007,87.26518715644755,38.907729376505884,0.5057210607518491,173.8889097374112,18.174667358398438,21.77899932861328,26.766772650629544,85.81655614137513,37.93568037808981,0.4892670164848002,172.66015950388396,17.856666564941406,21.967500686645508,26.96017387821555,86.0943747511165,38.24535993733579,0.49870392535650027,173.6381420409531,18.073999404907227,39742000,30760000,25260000,28343900,302892000,135979900,31518000
2015-07-02,21.885499954223633,27.142667770385742,86.6103286743164,38.19374084472656,0.49410632252693176,173.28707885742188,18.667999267578125,21.90999984741211,27.175396309323087,86.75916223281979,38.49481630772715,0.4972519580183389,174.08953296522503,18.829999923706055,21.673999786376953,26.955711595908024,85.66772118378785,37.90126613146466,0.49096068703552465,172.86913693253123,18.220666885375977,21.850000381469727,27.013732347179474,86.7194727792196,38.26255668706536,0.49338040220656393,173.92235874618385,18.68000030517578,26868000,28124000,16908800,21752000,145764000,104373700,107458500
